Position(function_name='main', line_start=40, column_start=10, line_end=40, column_end=29)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2717, column_start=2, line_end=2717, column_end=31)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2723, column_start=7, line_end=2723, column_end=55)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2764, column_start=2, line_end=2764, column_end=39)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2768, column_start=2, line_end=2768, column_end=46)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2769, column_start=2, line_end=2769, column_end=37)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2815, column_start=3, line_end=2815, column_end=10)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2818, column_start=18, line_end=2818, column_end=51)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12FunctionCallE', line_start=2825, column_start=23, line_end=2825, column_end=46)
Position(function_name='_ZN8solidity8frontend11TypeChecker8endVisitERKNS0_13NewExpressionE', line_start=3004, column_start=11, line_end=3004, column_end=23)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3077, column_start=6, line_end=3077, column_end=29)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3079, column_start=7, line_end=3079, column_end=30)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3079, column_start=34, line_end=3079, column_end=80)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3175, column_start=11, line_end=3175, column_end=18)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3205, column_start=7, line_end=3205, column_end=40)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3206, column_start=13, line_end=3206, column_end=21)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3209, column_start=9, line_end=3209, column_end=21)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3216, column_start=18, line_end=3216, column_end=28)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3222, column_start=27, line_end=3222, column_end=35)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3224, column_start=27, line_end=3224, column_end=39)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3229, column_start=5, line_end=3229, column_end=17)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3247, column_start=11, line_end=3247, column_end=13)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3271, column_start=3, line_end=3271, column_end=27)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3272, column_start=3, line_end=3272, column_end=10)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessE', line_start=3353, column_start=6, line_end=3353, column_end=30)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3378, column_start=2, line_end=3378, column_end=28)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3391, column_start=8, line_end=3391, column_end=36)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3392, column_start=14, line_end=3392, column_end=24)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3395, column_start=10, line_end=3395, column_end=42)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3403, column_start=2, line_end=3403, column_end=30)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3469, column_start=6, line_end=3469, column_end=11)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_11IndexAccessE', line_start=3469, column_start=15, line_end=3469, column_end=43)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3641, column_start=11, line_end=3641, column_end=30)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3643, column_start=11, line_end=3643, column_end=90)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3645, column_start=11, line_end=3645, column_end=57)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3655, column_start=3, line_end=3655, column_end=77)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3660, column_start=26, line_end=3660, column_end=31)
Position(function_name='_ZN8solidity8frontend11TypeChecker5visitERKNS0_10IdentifierE', line_start=3688, column_start=35, line_end=3688, column_end=43)
Position(function_name='_ZN8solidity8frontend11TypeChecker8endVisitERKNS0_14IdentifierPathE', line_start=3707, column_start=3, line_end=3707, column_end=95)
Position(function_name='_ZN8solidity8frontend11TypeChecker8endVisitERKNS0_14IdentifierPathE', line_start=3708, column_start=3, line_end=3708, column_end=37)
Position(function_name='_ZN8solidity8frontend11TypeChecker8endVisitERKNS0_7LiteralE', line_start=3775, column_start=6, line_end=3775, column_end=33)
Position(function_name='_ZN8solidity8frontend11TypeChecker28checkErrorAndEventParametersERKNS0_19CallableDeclarationE', line_start=4053, column_start=21, line_end=4053, column_end=69)
Position(function_name='_ZN8solidity8frontend11TypeChecker28checkErrorAndEventParametersERKNS0_19CallableDeclarationE', line_start=4054, column_start=49, line_end=4054, column_end=50)
Position(function_name='_ZN8solidity8frontend11TypeChecker13requireLValueERKNS0_10ExpressionE', line_start=4139, column_start=6, line_end=4139, column_end=40)
Position(function_name='_ZNK8solidity8frontend11TypeChecker13useABICoderV2Ev', line_start=4181, column_start=6, line_end=4181, column_end=23)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=339, column_start=7, line_end=339, column_end=42)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=340, column_start=8, line_end=340, column_end=74)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=347, column_start=5, line_end=347, column_end=31)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=347, column_start=35, line_end=347, column_end=55)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=348, column_start=5, line_end=348, column_end=30)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=348, column_start=34, line_end=348, column_end=64)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=350, column_start=4, line_end=350, column_end=29)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=360, column_start=12, line_end=360, column_end=39)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_18FunctionDefinitionEENK3$_0clERKNS0_19VariableDeclarationE', line_start=75, column_start=9, line_end=75, column_end=19)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessEENK3$_0clB5cxx11Ev', line_start=3127, column_start=13, line_end=3127, column_end=61)
Position(function_name='TypeChecker.cpp:_ZZN8solidity8frontend11TypeChecker5visitERKNS0_12MemberAccessEENK3$_0clB5cxx11Ev', line_start=3129, column_start=49, line_end=3129, column_end=50)
Position(function_name='_ZpLISt10shared_ptrIN8solidity8frontend19VariableDeclarationEEKSt6vectorIS4_SaIS4_EEERS5_IT_SaIS9_EESC_RT0_', line_start=47, column_start=20, line_end=47, column_end=21)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker5checkEv', line_start=131, column_start=25, line_end=131, column_end=26)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=154, column_start=3, line_end=154, column_end=69)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=155, column_start=3, line_end=155, column_end=56)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=156, column_start=3, line_end=156, column_end=26)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=157, column_start=3, line_end=157, column_end=39)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=158, column_start=3, line_end=158, column_end=27)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=159, column_start=3, line_end=159, column_end=24)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=160, column_start=3, line_end=160, column_end=23)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18FunctionDefinitionE', line_start=161, column_start=3, line_end=161, column_end=30)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=192, column_start=33, line_end=192, column_end=40)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=200, column_start=12, line_end=200, column_end=38)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=200, column_start=42, line_end=200, column_end=64)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=201, column_start=17, line_end=201, column_end=23)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=203, column_start=43, line_end=203, column_end=51)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=207, column_start=3, line_end=207, column_end=32)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_10IdentifierE', line_start=209, column_start=8, line_end=209, column_end=59)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker16reportMutabilityENS0_15StateMutabilityERKNS_8langutil14SourceLocationERKSt8optionalIS4_E', line_start=239, column_start=6, line_end=239, column_end=58)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker16reportMutabilityENS0_15StateMutabilityERKNS_8langutil14SourceLocationERKSt8optionalIS4_E', line_start=241, column_start=6, line_end=241, column_end=24)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker16reportMutabilityENS0_15StateMutabilityERKNS_8langutil14SourceLocationERKSt8optionalIS4_E', line_start=241, column_start=28, line_end=241, column_end=79)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12FunctionCallE', line_start=348, column_start=6, line_end=348, column_end=72)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=417, column_start=2, line_end=417, column_end=29)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=419, column_start=7, line_end=419, column_end=88)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=420, column_start=17, line_end=420, column_end=23)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=430, column_start=2, line_end=430, column_end=9)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=432, column_start=34, line_end=432, column_end=41)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=435, column_start=8, line_end=435, column_end=34)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_12MemberAccessE', line_start=435, column_start=38, line_end=435, column_end=60)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_11IndexAccessE', line_start=450, column_start=7, line_end=450, column_end=91)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_11IndexAccessE', line_start=451, column_start=21, line_end=451, column_end=27)
Position(function_name='_ZN8solidity8frontend15ViewPureChecker8endVisitERKNS0_18ModifierInvocationE', line_start=464, column_start=32, line_end=464, column_end=35)
Position(function_name='_ZN8solidity3yul16nativeLocationOfINS0_12FunctionCallEEENS_8langutil14SourceLocationERKT_', line_start=130, column_start=9, line_end=130, column_end=24)
Position(function_name='_ZN8solidity8frontend10SourceUnit6acceptERNS0_10ASTVisitorE', line_start=35, column_start=6, line_end=35, column_end=27)
Position(function_name='_ZNK8solidity8frontend10SourceUnit6acceptERNS0_15ASTConstVisitorE', line_start=42, column_start=6, line_end=42, column_end=27)
Position(function_name='_ZN8solidity8frontend18ContractDefinition6acceptERNS0_10ASTVisitorE', line_start=91, column_start=6, line_end=91, column_end=27)
Position(function_name='_ZNK8solidity8frontend18ContractDefinition6acceptERNS0_15ASTConstVisitorE', line_start=103, column_start=6, line_end=103, column_end=27)
Position(function_name='_ZN8solidity8frontend16StructDefinition6acceptERNS0_10ASTVisitorE', line_start=217, column_start=6, line_end=217, column_end=27)
Position(function_name='_ZNK8solidity8frontend16StructDefinition6acceptERNS0_15ASTConstVisitorE', line_start=224, column_start=6, line_end=224, column_end=27)
Position(function_name='_ZN8solidity8frontend13ParameterList6acceptERNS0_10ASTVisitorE', line_start=231, column_start=6, line_end=231, column_end=27)
Position(function_name='_ZNK8solidity8frontend13ParameterList6acceptERNS0_15ASTConstVisitorE', line_start=238, column_start=6, line_end=238, column_end=27)
Position(function_name='_ZN8solidity8frontend18FunctionDefinition6acceptERNS0_10ASTVisitorE', line_start=259, column_start=6, line_end=259, column_end=27)
